,Duration,Start station number,End station number,Bike number,Member type
109313,142,31007,31011,838,1
109314,659,31609,31208,184,1
109315,463,31106,31101,654,1
109316,1383,31623,31221,227,1
109317,527,31202,31100,386,1
109318,391,31109,31228,56,1
109319,781,31104,31206,218,1
109320,637,31105,31238,431,1
109321,945,31107,31227,506,1
109322,989,31503,31220,777,1
109323,373,31610,31623,633,1
109324,805,31201,31624,812,1
109325,1263,31218,31101,350,1
109326,414,31009,31007,828,1
109327,346,31201,31200,64,1
109328,769,31207,31224,643,1
109329,466,31110,31212,574,1
109330,663,31214,31620,511,1
109331,852,31503,31219,284,1
109332,487,31600,31624,616,1
109333,339,31212,31100,314,1
109334,1009,31622,31219,97,1
109335,860,31400,31101,660,1
109336,1038,31107,31205,385,1
109337,646,31111,31222,527,1
109338,195,31203,31216,746,1
109339,1010,31108,31220,188,1
109340,713,31617,31606,220,1
109341,180,31013,31007,890,1
109342,314,31606,31607,121,1
109343,1090,31103,31219,807,1
109344,586,31104,31201,117,1
109345,370,31229,31213,757,1
109346,598,31201,31110,892,1
109347,656,31505,31620,859,1
109348,1242,31238,31002,431,1
109349,1315,31400,31218,401,1
109350,369,31204,31200,68,1
109351,742,31602,31213,142,1
109352,316,31110,31221,221,1
109353,533,31611,31623,450,1
109354,843,31103,31100,642,1
109355,777,31505,31218,600,1
109356,843,31619,31108,584,1
109357,1384,31103,31624,410,1
109358,689,31207,31213,568,1
109359,308,31202,31227,145,1
109360,218,31214,31213,133,1
109361,298,31214,31202,879,0
109362,541,31214,31227,814,1
109363,572,31203,31219,52,1
109364,809,31107,31212,692,1
109365,861,31622,31218,874,1
109366,375,31607,31601,487,1
109367,1015,31102,31224,598,1
109368,1112,31619,31219,841,1
109369,140,31013,31007,798,1
109370,464,31229,31100,564,1
109371,484,31213,31220,481,1
109372,625,31228,31220,680,1
109373,1130,31503,31212,523,1
109374,365,31201,31200,117,1
109375,730,31604,31217,956,1
109376,776,31623,31222,384,1
109377,475,31108,31266,636,1
109378,1155,31104,31624,793,1
109379,334,31101,31200,660,1
109380,539,31613,31623,73,1
109381,635,31228,31220,907,1
109382,576,31201,31237,770,1
109383,257,31200,31224,68,1
109384,600,31104,31205,484,1
109385,349,31202,31216,891,1
109386,229,31100,31206,432,1
109387,703,31104,31204,509,1
109388,545,31229,31205,59,1
109389,1312,31111,31205,779,1
109390,395,31100,31238,386,1
109391,1061,31207,31220,9,1
109392,1352,31616,31220,177,0
109393,664,31602,31238,691,1
109394,508,31104,31221,79,1
109395,241,31214,31200,876,1
109396,507,31109,31227,451,1
109397,1041,31602,31221,107,1
109398,570,31229,31205,880,1
109399,635,31227,31201,266,1
109400,667,31105,31213,366,1
109401,258,31110,31200,823,1
109402,1053,31105,31218,513,1
109403,1169,31110,31228,424,1
109404,1204,31104,31223,522,1
109405,759,31107,31212,138,1
109406,263,31203,31216,160,1
109407,225,31237,31225,358,1
109408,284,31607,31613,121,1
109409,785,31105,31238,118,1
109410,516,31107,31111,406,1
109411,737,31110,31227,469,1
109412,1052,31616,31216,512,1
109413,576,31205,31200,562,1
109414,811,31101,31237,654,1
109415,783,31105,31216,577,1
109416,662,31224,31225,643,1
109417,729,31237,31620,743,1
109418,185,31505,31603,136,1
109419,226,31214,31213,271,1
109420,1341,31110,31303,241,1
109421,670,31218,31227,600,1
109422,1092,31110,31226,663,0
109423,1020,31111,31204,78,1
109424,203,31100,31206,564,1
109425,525,31237,31110,195,1
109426,1399,31505,31237,6,1
109427,357,31613,31208,121,1
109428,329,31110,31212,395,1
109429,318,31007,31009,828,1
109430,680,31101,31221,763,1
109431,448,31203,31222,334,1
109432,280,31201,31200,403,1
109433,959,31105,31228,278,1
109434,581,31619,31623,611,1
109435,957,31503,31212,546,1
109436,127,31104,31106,699,1
109437,188,31104,31106,614,1
109438,1362,31503,31237,93,1
109439,1045,31305,31100,127,1
109440,511,31623,31620,918,1
109441,1136,31607,31620,144,1
109442,164,31007,31011,516,1
109443,963,31105,31224,106,1
109444,1302,31202,31302,879,1
109445,350,31007,31009,890,1
109446,269,31619,31618,855,1
109447,624,31624,31222,44,1
109448,522,31624,31216,458,1
109449,269,31613,31619,135,1
109450,744,31214,31238,862,1
109451,398,31223,31216,263,1
109452,708,31623,31611,478,1
109453,439,31107,31214,202,1
109454,107,31007,31011,798,1
109455,330,31212,31100,653,1
109456,235,31600,31624,805,1
109457,937,31236,31104,471,1
109458,311,31213,31100,625,1
109459,606,31106,31212,699,1
109460,705,31201,31225,650,1
109461,841,31102,31223,288,1
109462,476,31212,31213,391,1
109463,278,31224,31204,68,1
109464,314,31103,31106,466,1
109465,613,31110,31225,195,1
109466,451,31103,31200,720,1
109467,410,31110,31224,261,1
109468,212,31214,31201,453,1
109469,245,31214,31224,202,1
109470,673,31100,31218,314,1
109471,224,31302,31305,845,1
109472,1036,31602,31213,369,1
109473,168,31206,31204,564,1
109474,537,31213,31220,757,1
109475,1055,31101,31215,647,1
109476,501,31202,31228,191,1
109477,1476,31602,31225,533,1
109478,335,31110,31224,273,1
109479,874,31106,31213,470,1
109480,1108,31206,31101,282,1
109481,404,31600,31227,755,1
109482,405,31202,31238,885,1
109483,680,31111,31620,167,1
109484,511,31208,31218,844,1
109485,1111,31103,31229,521,1
109486,1461,31108,31212,499,1
109487,248,31613,31619,365,1
109488,526,31110,31225,871,1
109489,611,31221,31205,669,1
109490,534,31111,31228,406,1
109491,394,31010,31003,606,1
109492,655,31103,31100,60,1
109493,670,31103,31213,815,1
109494,416,31101,31213,350,1
109495,956,31400,31106,664,1
109496,575,31216,31222,263,1
109497,400,31201,31200,538,1
109498,411,31101,31214,930,1
109499,1112,31617,31219,868,1
109500,243,31104,31110,471,1
109501,869,31221,31620,763,1
109502,1063,31503,31212,48,1
109503,1719,31105,31218,954,0
109504,338,31610,31619,866,1
109505,380,31202,31227,551,1
109506,529,31105,31200,561,1
109507,1591,31105,31218,166,0
109508,464,31200,31204,117,1
109509,745,31101,31224,514,1
109510,431,31214,31100,835,1
109511,531,31505,31616,712,1
109512,795,31102,31228,225,1
109513,1167,31229,31620,294,1
109514,364,31202,31238,238,1
109515,311,31214,31221,795,1
109516,248,31223,31228,55,1
109517,558,31218,31218,364,0
109518,268,31203,31221,746,1
109519,1039,31105,31624,252,1
109520,620,31218,31218,314,0
109521,427,31110,31201,892,1
109522,422,31110,31205,471,1
109523,749,31228,31203,424,1
109524,837,31101,31204,621,1
109525,434,31200,31227,622,1
109526,2288,31218,31218,954,0
109527,2294,31218,31218,582,0
109528,559,31303,31301,393,1
109529,287,31620,31624,743,1
109530,330,31202,31200,913,1
109531,1017,31219,31219,284,0
109532,455,31213,31212,391,1
109533,366,31227,31100,145,1
109534,795,31226,31100,502,1
109535,776,31218,31622,401,1
109536,522,31303,31305,241,1
109537,619,31602,31203,559,1
109538,533,31227,31206,506,0
109539,529,31223,31224,953,1
109540,499,31227,31206,814,1
109541,146,31229,31214,594,1
109542,1291,31609,31225,151,1
109543,1643,31213,31618,369,1
109544,661,31105,31111,248,1
109545,309,31102,31400,277,1
109546,295,31102,31400,342,1
109547,1411,31213,31213,815,1
109548,754,31401,31214,173,1
109549,176,31214,31229,594,1
109550,498,31305,31110,241,1
109551,489,31104,31221,563,1
109552,244,31229,31200,627,1
109553,191,31202,31214,415,0
109554,342,31218,31219,314,1
109555,433,31110,31105,754,1
109556,173,31106,31104,664,1
109557,612,31101,31212,468,1
109558,347,31400,31602,157,1
109559,1077,31100,31616,60,1
109560,778,31611,31228,478,1
109561,241,31223,31620,522,1
109562,1160,31203,31212,671,1
109563,629,31107,31101,537,0
109564,1066,31219,31215,210,1
109565,494,31212,31101,699,1
109566,260,31102,31111,508,1
109567,2189,31101,31200,906,1
109568,928,31104,31300,211,1
109569,590,31228,31205,741,1
109570,453,31206,31237,116,1
109571,454,31223,31623,950,1
109572,424,31214,31213,415,0
109573,741,31011,31011,838,1
109574,918,31219,31235,284,0
109575,903,31219,31235,52,0
109576,900,31622,31218,401,1
109577,2731,31237,31225,654,1
109578,190,31204,31204,509,0
109579,292,31618,31619,369,1
109580,1720,31204,31204,68,0
109581,335,31236,31225,25,1
109582,177,31105,31101,754,1
109583,1075,31605,31703,26,1
109584,1170,31102,31603,752,1
109585,449,31221,31237,746,1
109586,1634,31619,31224,365,1
109587,567,31102,31214,9,1
109588,276,31221,31200,563,1
109589,647,31603,31620,730,1
109590,446,31206,31227,814,1
109591,1911,31235,31219,52,0
109592,1916,31235,31219,728,0
109593,426,31206,31227,506,0
109594,598,31207,31228,573,1
109595,222,31200,31201,913,1
109596,262,31201,31213,892,1
109597,288,31225,31236,25,1
109598,298,31400,31102,277,1
109599,290,31400,31102,342,1
109600,224,31300,31305,150,1
109601,8892,31225,31217,533,0
109602,469,31205,31214,741,1
109603,179,31622,31611,189,1
109604,8789,31225,31217,713,0
109605,397,31237,31221,746,1
109606,1700,31108,31203,584,1
109607,409,31221,31225,795,1
109608,263,31206,31100,637,1
109609,368,31305,31104,150,1
109610,427,31212,31225,671,1
109611,311,31213,31214,271,0
109612,989,31616,31227,60,1
109613,3514,31204,31228,621,0
109614,3500,31204,31228,509,0
109615,8811,31610,31610,85,1
109616,3453,31204,31228,68,0
109617,785,31620,31603,763,1
109618,118,31202,31201,360,1
109619,1164,31603,31200,752,1
109620,330,31619,31613,369,1
109621,404,31238,31221,398,1
109622,173,31110,31200,569,1
109623,432,31104,31200,150,1
109624,575,31235,31238,200,1
109625,761,31212,31228,363,1
109626,749,31618,31219,667,1
109627,453,31218,31228,166,1
109628,381,31206,31238,428,1
109629,674,31101,31213,537,1
109630,962,31111,31225,515,1
109631,722,31224,31219,953,1
109632,216,31213,31203,568,1
109633,794,31104,31102,957,1
109634,674,31217,31600,383,1
109635,367,31620,31623,918,1
109636,742,31700,31613,355,1
109637,198,31200,31214,64,1
109638,254,31624,31620,743,1
109639,434,31218,31228,844,1
109640,747,31110,31214,241,0
109641,363,31225,31224,795,1
109642,295,31102,31111,286,1
109643,1463,31303,31224,638,1
109644,794,31401,31213,70,1
109645,480,31227,31100,60,1
109646,486,31224,31222,598,1
109647,458,31225,31100,871,1
109648,574,31603,31228,467,1
109649,180,31201,31202,360,1
109650,321,31102,31207,470,1
109651,929,31216,31616,512,1
109652,298,31619,31618,296,1
109653,1369,31605,31218,376,0
109654,1304,31605,31218,958,0
109655,1490,31305,31213,845,0
109656,188,31225,31237,515,1
109657,258,31214,31202,271,0
109658,442,31608,31619,5,1
109659,429,31213,31237,415,1
109660,151,31229,31214,155,1
109661,496,31619,31606,326,1
109662,408,31221,31237,398,1
109663,406,31222,31228,850,1
109664,222,31214,31229,155,1
109665,1075,31236,31237,25,0
109666,109,31003,31007,606,1
109667,180,31213,31224,507,1
109668,189,31205,31221,590,1
109669,853,31602,31229,778,1
109670,352,31237,31213,415,1
109671,304,31623,31604,918,1
109672,189,31619,31613,774,1
109673,1682,31218,31105,958,1
109674,351,31219,31218,728,1
109675,150,31104,31112,9,1
109676,431,31238,31206,386,1
109677,619,31237,31212,25,0
109678,572,31105,31400,280,1
109679,1086,31219,31224,841,1
109680,400,31101,31214,282,1
109681,168,31224,31213,507,1
109682,322,31237,31224,93,1
109683,1019,31107,31223,910,1
109684,1803,31208,31208,702,1
109685,174,31008,31001,315,1
109686,1086,31225,31111,654,1
109687,199,31007,31004,101,1
109688,165,31007,31004,922,1
109689,1057,31208,31220,299,1
109690,6981,31103,31103,403,0
109691,962,31220,31101,842,1
109692,149,31202,31201,551,1
109693,337,31620,31624,511,1
109694,840,31228,31212,573,1
109695,6748,31103,31103,562,0
109696,372,31221,31201,221,1
109697,626,31238,31224,885,1
109698,804,31618,31620,495,1
109699,692,31223,31217,153,1
109700,739,31212,31229,138,0
109701,501,31222,31219,946,1
109702,707,31602,31216,157,1
109703,654,31503,31101,777,1
109704,208,31104,31106,767,1
109705,120,31004,31005,101,1
109706,115,31004,31005,900,1
109707,331,31224,31237,514,1
109708,763,31224,31101,795,1
109709,353,31201,31227,221,1
109710,386,31619,31605,5,1
109711,898,31202,31105,673,1
109712,256,31214,31201,685,1
109713,234,31228,31238,103,1
109714,155,31201,31202,551,1
109715,387,31101,31214,699,1
109716,345,31604,31623,854,1
109717,571,31229,31103,138,0
109718,381,31212,31206,499,1
109719,285,31009,31007,750,1
109720,267,31009,31010,828,1
109721,566,31213,31225,892,1
109722,559,31200,31220,320,1
109723,549,31228,31603,509,1
109724,357,31229,31200,778,1
109725,179,31620,31600,167,1
109726,262,31103,31104,138,0
109727,335,31227,31223,814,1
109728,808,31224,31228,638,1
109729,1017,31503,31200,550,1
109730,149,31009,31010,890,1
109731,93,31203,31201,858,1
109732,1334,31102,31609,670,1
109733,702,31213,31228,845,1
109734,738,31616,31613,92,1
109735,730,31616,31613,147,1
109736,1709,31224,31106,93,1
109737,231,31610,31619,95,1
109738,459,31238,31203,238,1
109739,470,31228,31218,166,1
109740,1238,31200,31603,563,1
109741,559,31104,31201,419,1
109742,857,31603,31620,788,1
109743,378,31214,31101,699,1
109744,806,31107,31212,330,1
109745,762,31228,31609,363,1
109746,129,31229,31101,631,1
109747,1349,31604,31237,630,1
109748,178,31101,31229,631,1
109749,962,31108,31108,216,1
109750,139,31010,31009,246,1
109751,946,31211,31110,503,1
109752,325,31200,31201,778,1
109753,625,31227,31201,596,1
109754,884,31228,31101,278,1
109755,113,31224,31221,273,1
109756,386,31104,31200,173,1
109757,400,31203,31238,584,1
109758,251,31610,31619,928,1
109759,619,31202,31503,451,1
109760,279,31003,31012,231,1
109761,185,31608,31613,443,1
109762,1184,31205,31111,873,1
109763,609,31202,31200,551,1
109764,678,31225,31203,671,1
109765,720,31206,31200,432,1
109766,597,31203,31105,74,1
109767,395,31105,31202,673,1
109768,753,31201,31104,913,1
109769,676,31208,31623,919,1
109770,552,31624,31227,511,1
109771,937,31224,31104,841,1
109772,242,31619,31610,95,1
109773,437,31101,31212,795,1
109774,4889,31238,31238,303,0
109775,599,31221,31224,227,1
109776,156,31206,31100,731,1
109777,4488,31238,31238,862,0
109778,4523,31238,31238,103,0
109779,333,31105,31101,823,1
109780,240,31012,31003,231,1
109781,4246,31238,31238,584,0
109782,640,31229,31224,155,1
109783,469,31200,31104,569,1
109784,525,31215,31224,270,1
109785,350,31606,31608,914,1
109786,225,31221,31205,273,1
109787,889,31237,31201,630,1
109788,2042,31200,31219,178,0
109789,1355,31200,31206,432,1
109790,987,31266,31108,80,1
109791,533,31608,31623,452,1
109792,1906,31200,31219,906,0
109793,291,31220,31100,28,1
109794,689,31613,31218,443,1
109795,697,31613,31218,147,1
109796,1717,31200,31219,551,0
109797,295,31212,31213,795,1
109798,427,31601,31622,917,1
109799,691,31401,31106,325,1
109800,293,31104,31200,569,1
109801,926,31620,31603,788,1
109802,175,31104,31106,664,1
109803,1536,31225,31207,834,1
109804,2042,31218,31228,954,0
109805,2005,31218,31228,582,0
109806,630,31618,31604,519,1
109807,194,31205,31221,273,1
109808,674,31214,31105,438,1
109809,1160,31218,31229,401,1
109810,568,31605,31618,223,1
109811,254,31010,31009,585,1
109812,855,31104,31224,311,0
109813,439,31108,31266,80,1
109814,122,31623,31616,19,1
109815,220,31619,31607,928,1
109816,518,31218,31623,728,1
109817,329,31613,31618,692,1
109818,741,31203,31200,424,1
109819,284,31607,31619,258,1
109820,443,31618,31610,223,1
109821,840,31201,31604,630,1
109822,215,31237,31215,6,1
109823,335,31201,31229,778,1
109824,618,31208,31610,121,1
109825,762,31217,31623,617,1
109826,330,31623,31618,950,1
109827,1373,31102,31228,957,1
109828,168,31105,31602,958,1
109829,591,31109,31228,864,1
109830,565,31200,31104,173,1
109831,271,31100,31222,625,1
109832,1302,31228,31225,341,1
109833,947,31200,31200,65,1
109834,1529,31007,31623,528,1
109835,703,31238,31623,691,1
109836,554,31101,31101,823,1
109837,579,31214,31204,282,1
109838,894,31106,31103,466,1
109839,391,31100,31204,28,1
109840,264,31618,31613,692,1
109841,313,31219,31218,27,1
109842,472,31301,31303,393,1
109843,829,31620,31111,144,1
109844,774,31608,31623,348,1
109845,263,31603,31505,136,1
109846,247,31213,31212,815,1
109847,1007,31203,31401,171,1
109848,595,31610,31208,223,1
109849,661,31224,31101,227,1
109850,732,31111,31200,654,1
109851,1767,31224,31228,311,0
109852,543,31224,31110,155,1
109853,393,31110,31237,55,1
109854,987,31613,31613,676,1
109855,395,31009,31007,585,1
109856,1868,31207,31225,834,1
109857,315,31624,31620,381,1
109858,284,31103,31106,561,1
109859,310,31218,31108,27,1
109860,781,31218,31624,147,1
109861,567,31105,31214,438,1
109862,523,31236,31237,665,0
109863,265,31200,31110,660,1
109864,985,31221,31611,240,1
109865,531,31238,31221,238,1
109866,868,31238,31105,103,1
109867,936,31623,31502,528,1
109868,852,31218,31616,513,1
109869,840,31218,31616,364,1
109870,1066,31100,31616,653,1
109871,362,31202,31200,360,1
109872,612,31220,31213,99,1
109873,1282,31237,31604,514,1
109874,199,31401,31602,678,1
109875,1999,31237,31303,515,1
109876,1044,31402,31213,790,1
109877,1704,31205,31200,484,1
109878,1069,31235,31605,518,1
109879,518,31214,31224,438,1
109880,526,31200,31205,595,1
109881,572,31213,31101,142,1
109882,567,31219,31624,946,1
109883,873,31238,31208,303,1
109884,634,31218,31623,874,1
109885,1513,31703,31208,553,1
109886,366,31229,31201,778,1
109887,560,31213,31110,70,1
109888,228,31011,31007,798,1
109889,280,31217,31218,62,1
109890,528,31224,31201,398,1
109891,556,31218,31228,376,1
109892,1157,31215,31101,327,1
109893,1509,31603,31110,788,1
109894,839,31216,31503,577,1
109895,164,31206,31100,572,1
109896,627,31206,31624,386,1
109897,195,31602,31401,678,1
109898,351,31221,31203,238,1
109899,888,31100,31105,127,1
109900,1142,31219,31622,119,1
109901,642,31212,31101,330,1
109902,1000,31604,31611,771,1
109903,326,31223,31109,288,1
109904,920,31101,31201,141,1
109905,1083,31206,31623,732,1
109906,648,31222,31624,527,1
109907,733,31108,31618,27,1
109908,877,31200,31111,654,1
109909,553,31505,31616,136,1
109910,370,31203,31228,632,1
109911,1427,31207,31623,470,0
109912,802,31602,31202,176,1
109913,971,31613,31620,676,1
109914,1185,31205,31104,721,1
109915,646,31620,31503,826,1
109916,388,31613,31619,92,1
109917,602,31215,31213,409,1
109918,261,31206,31100,696,1
109919,312,31103,31602,687,1
109920,218,31106,31104,325,1
109921,915,31218,31622,443,1
109922,1197,31616,31100,653,1
109923,1383,31204,31622,28,0
109924,206,31214,31200,741,1
109925,2343,31238,31235,118,0
109926,488,31220,31213,938,1
109927,2301,31238,31235,584,0
109928,1479,31110,31620,304,1
109929,641,31221,31101,461,1
109930,950,31624,31108,386,1
109931,810,31108,31623,132,1
109932,475,31613,31622,774,1
109933,473,31229,31213,392,1
109934,1975,31201,31228,141,1
109935,999,31201,31400,709,1
109936,285,31009,31007,291,1
109937,338,31208,31605,553,1
109938,387,31103,31110,720,1
109939,1332,31206,31227,499,1
